dataset,gene,eta2_X
depmap,PTK2,0.5315765993977514
depmap,PTK2B,0.4865756169297366
depmap,PTPN1,0.10993416944629172
depmap,PTPN12,0.43755230028170017
depmap,PTPN6,0.5785515829256587
depmap,PTPRC,0.7044557636051932
depmap,PTPRF,0.5752973951465521
depmap,PTPRK,0.43053348334065744
depmap,PTTG1,0.08126188698478463
depmap,PUF60,0.15151391374378737
depmap,PWP1,0.18560953944949687
depmap,PXN,0.44587708961002276
depmap,PYCR1,0.13348327785813624
depmap,PYGL,0.31006706484548496
depmap,RAB11FIP2,0.1661249355683987
depmap,RAB21,0.08603483197936045
depmap,RAB27A,0.24669973085973906
depmap,RAB31,0.337299619165921
depmap,RAB4A,0.20011778408472453
depmap,RACK1,0.13486476640006653
depmap,RAD51C,0.1787355500023622
depmap,RAD9A,0.18693651959931146
depmap,RAE1,0.10024311524979111
depmap,RAI14,0.46984623440805934
depmap,RALA,0.1305719669392803
depmap,RALB,0.22582109362385797
depmap,RALGDS,0.17438725975242592
depmap,RAN,0.1351753369765284
depmap,RAP1GAP,0.2306509931939825
depmap,RASA1,0.18801270976393442
depmap,RB1,0.10105636047216802
depmap,RBKS,0.21427193086523583
depmap,RBM15B,0.1742741691969901
depmap,RBM6,0.20538257972205143
depmap,REEP5,0.2579915157516103
depmap,RELB,0.2123492466108186
depmap,RFC2,0.13219908404797645
depmap,RFC5,0.13082607825310952
depmap,RFNG,0.1237034494744611
depmap,RFX5,0.29325077249768117
depmap,RGS2,0.15421669007819808
depmap,RHEB,0.26765075425124235
depmap,RHOA,0.19994686317418411
depmap,RIC1,0.20214817491471693
depmap,RNF167,0.1050491884940173
depmap,RNH1,0.1866429480845523
depmap,RNMT,0.135781844447533
depmap,RNPS1,0.11510983370588157
depmap,RPA1,0.11147872732593551
depmap,RPA2,0.23097328115876858
depmap,RPA3,0.078381946432993
depmap,RPIA,0.31130157997310126
depmap,RPL12,0.13733220550703243
depmap,RPL13A,0.22103061184124412
depmap,RPL21,0.20671795633447457
depmap,RPL23A,0.1780155718883165
depmap,RPL36A,0.16759262681704232
depmap,RPL39L,0.18628537726661593
depmap,RPL4,0.19188584293669383
depmap,RPL6,0.17764236288619176
depmap,RPL7A,0.1491522442196434
depmap,RPL9,0.215426892321849
depmap,RPN1,0.18341097077247207
depmap,RPP21,0.12399098923594667
depmap,RPP25L,0.13598783650604618
depmap,RPS15A,0.19104101258602124
depmap,RPS2,0.09429649272363054
depmap,RPS4X,0.15861782469114813
depmap,RPS5,0.17070023179336913
depmap,RPS6,0.20300802376680877
depmap,RPS6KA1,0.3643581955531684
depmap,RRAGA,0.19970535159481842
depmap,RRM1,0.12404416990603216
depmap,RRM2,0.15656355383360523
depmap,RRN3,0.11065345857427233
depmap,RRP12,0.09413427509400968
depmap,RRP1B,0.2102976063668236
depmap,RRP8,0.11800507952403268
depmap,RRS1,0.0747526883287215
depmap,RSU1,0.19634471886521943
depmap,RTN2,0.17662093705644002
depmap,RUVBL1,0.1324935582996722
depmap,S100A13,0.5049463024261036
depmap,S100A4,0.13973629144298186
depmap,SACM1L,0.22192370980360843
depmap,SARS1,0.07743585357504304
depmap,SBDS,0.2837887663581219
depmap,SCAND1,0.10302003793611875
depmap,SCAP,0.18955565395111712
depmap,SCARB1,0.14967901994395705
depmap,SCCPDH,0.12503384165190198
depmap,SCD,0.09234182506965215
depmap,SCP2,0.06826246103598882
depmap,SCRN1,0.3071238325505283
depmap,SCYL3,0.17047686330308678
depmap,SDHB,0.14718063176498242
depmap,SENP6,0.1204898652942073
depmap,SEPHS2,0.17885079117432726
depmap,SEPSECS,0.1677132182293373
depmap,SERPINE1,0.341005896809873
depmap,SESN1,0.1374417525365746
depmap,SFN,0.6301675987473089
depmap,SFRP1,0.3616010101140016
depmap,SGCB,0.4119492166972686
depmap,SH3BP5,0.1983689404313825
depmap,SHC1,0.2689989532344944
depmap,SIRT3,0.09152255533142478
depmap,SKP1,0.20791900176807987
depmap,SKP2,0.1722269232145023
depmap,SLC11A2,0.13228694842303554
depmap,SLC1A4,0.33783110959775414
depmap,SLC25A13,0.2302148029455707
depmap,SLC25A4,0.14322451711193468
depmap,SLC25A46,0.21197456107247975
depmap,SLC27A3,0.13813582504356794
depmap,SLC2A6,0.16210685404100575
depmap,SLC35A1,0.0720806683150549
depmap,SLC35A3,0.22022840677600114
depmap,SLC35B1,0.14170284381584441
depmap,SLC35F2,0.17660464418239405
depmap,SLC37A4,0.142427212068849
depmap,SLC39A6,0.25879478473206907
depmap,SLC5A6,0.23239400160294288
depmap,SMAD3,0.26349697986512793
depmap,SMARCA4,0.1771267915099084
depmap,SMARCC1,0.2254621445908932
depmap,SMARCD2,0.21195550421570683
depmap,SMC3,0.15428674162416325
depmap,SMC4,0.12076156452898679
depmap,SMG1,0.12075346933750583
depmap,SMNDC1,0.07974421523773753
depmap,SNAP23,0.15930102333714713
depmap,SNAP25,0.31714366696380825
depmap,SNCA,0.3476466109444021
depmap,SNRPA1,0.11996973749378817
depmap,SNRPB2,0.25630286765093957
depmap,SNRPD1,0.15690922171396357
depmap,SNRPD3,0.09555102711272861
depmap,SNRPF,0.16362092014992727
depmap,SNX11,0.11040043883685748
depmap,SNX13,0.22315125273126538
depmap,SNX6,0.1939995224246492
depmap,SNX7,0.48049429250730336
depmap,SOCS2,0.12453928085388286
depmap,SOD1,0.15728368017346392
depmap,SOD2,0.15041309872294184
depmap,SORBS3,0.3028589007234848
depmap,SOX4,0.11025374916203025
depmap,SPAG4,0.13698380962253454
depmap,SPAG7,0.11355683258028952
depmap,SPC24,0.17776799457503828
depmap,SPDEF,0.34147697066627725
depmap,SPEN,0.16254148396122664
depmap,SPP1,0.2653342703850644
depmap,SPR,0.46511067574840326
depmap,SPRED2,0.15441356954403815
depmap,SPTAN1,0.2283112330246824
depmap,SPTLC2,0.16634701269002342
depmap,SQSTM1,0.3257203640784429
depmap,SRC,0.39468870488428837
depmap,SRSF3,0.20254901500374847
depmap,SS18L2,0.2523920286041299
depmap,SSBP2,0.31017577625543447
depmap,ST3GAL5,0.27481572128565734
depmap,ST6GALNAC2,0.4211361028485093
depmap,ST7,0.12642982855565205
depmap,STAMBP,0.06929146561385477
depmap,STAP2,0.3983708687529372
depmap,STAT1,0.1034544189070342
depmap,STAT3,0.12073536680636271
depmap,STAT5B,0.246851779362865
depmap,STK10,0.3217144515287142
depmap,STK25,0.20925815091759137
depmap,STMN1,0.21795360972411792
depmap,STX1A,0.29652286959456053
depmap,STX4,0.13788332754264537
depmap,STXBP1,0.31861238336772785
depmap,STXBP2,0.49847290164629
depmap,SUPV3L1,0.09775845087037108
depmap,SUZ12,0.20357661426295193
depmap,SYK,0.3497585232084472
depmap,SYNE2,0.2933014871299766
depmap,SYNGR3,0.11944783920071644
depmap,SYPL1,0.22034664636483975
depmap,SYS1,0.24800268092873645
depmap,TADA1,0.21238062518035927
depmap,TAMM41,0.1309488135660635
depmap,TARBP1,0.13996495772164577
depmap,TATDN2,0.17976917632304223
depmap,TBC1D9B,0.16386589273614438
depmap,TBP,0.17307511258641903
depmap,TBPL1,0.1586543586693353
depmap,TBX2,0.4243635903634828
depmap,TBXA2R,0.20655159272715526
depmap,TCEA2,0.284864940802002
depmap,TCERG1,0.19173421592201784
depmap,TCFL5,0.12160180193712757
depmap,TCTN1,0.24100817639752153
depmap,TENT4A,0.1940435754798555
depmap,TERF2IP,0.3092975523826464
depmap,TERT,0.2037925217717353
depmap,TES,0.3481312318347619
depmap,TESK1,0.14432229065411875
depmap,TEX10,0.1338260084890408
depmap,TFAP2A,0.43851541457425836
depmap,TFDP1,0.11294387083197234
depmap,TFRC,0.09226117011494146
depmap,TGFB3,0.23024311698279493
depmap,TGFBR2,0.20544141163778637
depmap,THAP1,0.14353239304267226
depmap,THAP11,0.17775724892946454
depmap,TIAM1,0.20752257060839394
depmap,TICAM1,0.1042168331209481
depmap,TIMELESS,0.21002337017731898
depmap,TIMM10,0.07872155029812761
depmap,TIMM22,0.19376451566782865
depmap,TIMM9,0.105840323188175
depmap,TIMP2,0.41272717174317775
depmap,TINF2,0.15191815343637932
depmap,TIPARP,0.1854389056308642
depmap,TJP1,0.6868621276922603
depmap,TLCD3A,0.36772924464983575
depmap,TLE1,0.3611751227774527
depmap,TLK2,0.1550560404876581
depmap,TLR4,0.20493392031855956
depmap,TM9SF2,0.14652254943482007
depmap,TM9SF3,0.17473434871259108
depmap,TMCO1,0.13598739917728342
depmap,TMED10,0.2769902496035266
depmap,TMEM109,0.12626750277090695
depmap,TMEM45B,0.4374476407972959
depmap,TMEM50A,0.14947289152653936
depmap,TMEM97,0.1561148548196677
depmap,TNFRSF21,0.4064231889007852
depmap,TNIP1,0.18118273597884077
depmap,TOMM34,0.16892799420808827
depmap,TOP2A,0.14331265279547456
depmap,TOPBP1,0.18003782468409496
depmap,TOR1A,0.1441443149476167
depmap,TP53,0.0657196648235949
depmap,TP53BP1,0.17028451162984512
depmap,TP53BP2,0.18604872151342158
depmap,TPD52L2,0.2363793919335023
depmap,TPM1,0.48812600447897325
depmap,TRAK2,0.33497667815159493
depmap,TRAM2,0.2430752608257719
depmap,TRAP1,0.14555206294625037
depmap,TRAPPC3,0.18157372821765044
depmap,TRAPPC6A,0.22433565300841704
depmap,TRIB1,0.1783887776481463
depmap,TRIB3,0.1347515405834054
depmap,TRIM13,0.16650303272536363
depmap,TRIM2,0.44726256327893105
depmap,TRPM7,0.13079044171278442
depmap,TSC2,0.1170398885590645
depmap,TSEN2,0.1605900679183209
depmap,TSKU,0.43401672734107827
depmap,TSPAN3,0.25985338386506424
depmap,TSPAN4,0.4101845163011997
depmap,TUBB,0.26911730807500234
depmap,TUBB6,0.2855675695567188
depmap,TXLNA,0.16057471651318012
depmap,TXNDC9,0.16748199987020204
depmap,TXNL4A,0.18697941595153772
depmap,TXNL4B,0.14251985723848568
depmap,TXNRD1,0.32027944277592196
depmap,TYMS,0.23013035869407325
depmap,UBE2C,0.1154510047910989
depmap,UBE2D3,0.11417085991677745
depmap,UBE2J1,0.27752324179664317
depmap,UBE2L6,0.1789170358834389
depmap,UBE2M,0.1425804824194352
depmap,UBE2N,0.12948402733557188
depmap,UBE2T,0.13466836286774003
depmap,UBE3B,0.08824063529943342
depmap,UBE3C,0.18773860744239163
depmap,UBR4,0.11216999064490311
depmap,UBR7,0.1797993012330935
depmap,UFM1,0.08765579493931704
depmap,UGDH,0.2492392872782268
depmap,UMPS,0.15141178039938866
depmap,UROD,0.31845567266280767
depmap,USP1,0.17850261243195298
depmap,USP14,0.1268911254982692
depmap,USP22,0.15645699106695615
depmap,USP6NL,0.13265163980207484
depmap,USP7,0.164397293190381
depmap,UTP4,0.12511966508795444
depmap,VAPB,0.23420408555565053
depmap,VAT1,0.3363220771224475
depmap,VAV3,0.14011354305218596
depmap,VGLL4,0.13298961396481546
depmap,VPS25,0.13168183732963376
depmap,VPS28,0.11227210719040943
depmap,VPS72,0.14662213640224153
depmap,WASF3,0.21983765201824212
depmap,WDR1,0.21657800678715075
depmap,WDR7,0.26520024490972216
depmap,WDR73,0.09897663019472132
depmap,WDR77,0.10702940394749912
depmap,WDR82,0.2141286820397979
depmap,WDTC1,0.15094806219023463
depmap,WEE1,0.11468003686981063
depmap,WFS1,0.3624528012151641
depmap,WIPF2,0.1460135069787442
depmap,WNK1,0.12045724755534938
depmap,XBP1,0.1135745038227202
depmap,XPNPEP1,0.11659729212722547
depmap,XPO7,0.18771719227095493
depmap,YARS2,0.11576060901749395
depmap,YKT6,0.20981925455261524
depmap,YME1L1,0.12624186986671815
depmap,YPEL5,0.13774764459387343
depmap,YRDC,0.14112079837615923
depmap,YTHDF1,0.13741629683435522
depmap,ZDHHC6,0.14962442427351377
depmap,ZFP36,0.2687751919668928
depmap,ZMIZ1,0.18515186758648128
depmap,ZMYM2,0.12838348527944007
depmap,ZNF131,0.12391472742708176
depmap,ZNF274,0.12342872176977984
depmap,ZNF318,0.13244212828989
depmap,ZNF395,0.10927105845351971
depmap,ZNF451,0.14410839801995964
depmap,ZNF586,0.10902173686651172
depmap,ZNF589,0.2898095733172091
ctrpv2,AARS1,0.0743734567506736
ctrpv2,ABCC5,0.1741981605895966
ctrpv2,ABCF1,0.16307574441004014
ctrpv2,ABCG2,0.13810729183924983
ctrpv2,ABHD4,0.18558977295000992
ctrpv2,ABHD6,0.26234421424706533
ctrpv2,ABL1,0.20298262732782665
ctrpv2,ACAA1,0.1969561019216764
ctrpv2,ACAT1,0.15088225799599742
ctrpv2,ACAT2,0.0799107046212395
ctrpv2,ACBD3,0.1438203141423394
ctrpv2,ACD,0.07520886348464403
ctrpv2,ACLY,0.18772042077722165
ctrpv2,ACTR3B,0.21118686030103354
ctrpv2,ADAM10,0.15737056134705574
ctrpv2,ADAT1,0.13589456601389188
ctrpv2,ADH5,0.16991976239802328
ctrpv2,ADI1,0.13141795514876828
ctrpv2,ADO,0.1498957356555942
ctrpv2,ADRB2,0.298877302176368
ctrpv2,AGL,0.11049676518982221
ctrpv2,AHR,0.3310169363291202
ctrpv2,AKAP8,0.19464252574591998
ctrpv2,AKAP8L,0.20252775440273552
ctrpv2,AKR7A2,0.14006196159627754
ctrpv2,AKT1,0.1609515863536207
ctrpv2,AKT2,0.12747012201850727
ctrpv2,AKT3,0.2774431384663531
ctrpv2,ALAS1,0.13745770936957533
ctrpv2,ALDH7A1,0.5933795971362974
ctrpv2,ALDOA,0.1715264055855981
ctrpv2,ALK,0.28104275385710276
ctrpv2,AMDHD2,0.17739092212363955
ctrpv2,ANKRD10,0.09415052413705804
ctrpv2,ANLN,0.43572931905895984
ctrpv2,ANO10,0.39383364185647574
ctrpv2,ANPEP,0.15135089408111488
ctrpv2,ANXA7,0.19466273381992136
ctrpv2,APBB2,0.29858011654530847
ctrpv2,APH1A,0.048579103186169446
ctrpv2,APOE,0.19733233075459183
ctrpv2,APP,0.6134515341311764
ctrpv2,APPBP2,0.1559173772674347
ctrpv2,ARAF,0.10880088027087696
ctrpv2,ARF1,0.10235933866494412
ctrpv2,ARFIP2,0.11709808264103765
ctrpv2,ARHGAP1,0.14137243176300368
ctrpv2,ARHGEF12,0.3031789734083476
ctrpv2,ARHGEF2,0.2889440203812661
ctrpv2,ARID4B,0.12381610668162435
ctrpv2,ARID5B,0.21456410262583248
ctrpv2,ARL4C,0.23319796854026625
ctrpv2,ARNT2,0.4130994979676144
ctrpv2,ARPP19,0.11362914399092398
ctrpv2,ASAH1,0.21684046624547118
ctrpv2,ASCC3,0.06526834592097232
ctrpv2,ATF1,0.09526429788655666
ctrpv2,ATF5,0.28963959198682676
ctrpv2,ATF6,0.09970103195406717
ctrpv2,ATG3,0.14038250926714338
ctrpv2,ATM,0.2783669860144583
ctrpv2,ATMIN,0.16551370841214283
ctrpv2,ATP11B,0.1375777821499306
ctrpv2,ATP1A1,0.3621822315560258
ctrpv2,ATP1A2,0.09238145666232629
ctrpv2,ATP1A3,0.2838148399428589
ctrpv2,ATP1A4,0.12537079765904044
ctrpv2,ATP1B1,0.6401746251764647
ctrpv2,ATP1B2,0.107096479135492
ctrpv2,ATP1B3,0.20517919920293368
ctrpv2,ATP1B4,0.040755721566060645
ctrpv2,ATP2C1,0.18491696814818637
ctrpv2,ATP6V0B,0.14955076608234194
ctrpv2,ATP6V1D,0.43228428804800856
ctrpv2,ATR,0.056941865096179614
ctrpv2,AURKA,0.1626905216024696
ctrpv2,AURKB,0.07207060022261479
ctrpv2,AURKC,0.04581321863927877
ctrpv2,AXIN1,0.13465767709766505
ctrpv2,BACE2,0.4265264176827265
ctrpv2,BAD,0.2796337295280024
ctrpv2,BAG1,0.18219378448137571
ctrpv2,BAG3,0.4647377891596339
ctrpv2,BAMBI,0.39912891638087156
ctrpv2,BAX,0.22716862837132293
ctrpv2,BCL2,0.41285152277643217
ctrpv2,BCL2L1,0.2748470827247017
ctrpv2,BCL2L2,0.47690138986640723
ctrpv2,BCL7B,0.15483781472964683
ctrpv2,BCR,0.14031768555667515
ctrpv2,BDH1,0.2738152562026883
ctrpv2,BECN1,0.18543535339983835
ctrpv2,BHLHE40,0.23383009738541005
ctrpv2,BID,0.11450751770643544
ctrpv2,BIRC2,0.16968139781050487
ctrpv2,BIRC5,0.11680560022799215
ctrpv2,BLCAP,0.2949717440795272
ctrpv2,BLMH,0.19808770977784787
ctrpv2,BLTP2,0.11443218524652919
ctrpv2,BLVRA,0.2900691053441784
ctrpv2,BMP4,0.39747114052067434
ctrpv2,BNIP3,0.3629484827314481
ctrpv2,BNIP3L,0.20693905605613158
ctrpv2,BPHL,0.23665317255664522
ctrpv2,BRAF,0.1678508144036493
ctrpv2,BRCA1,0.2327114464063498
ctrpv2,BRD2,0.17072130782314648
ctrpv2,BRD3,0.1587171809197883
ctrpv2,BRD4,0.16647651492567533
ctrpv2,BRDT,0.0716367020968996
ctrpv2,BTK,0.6427813578981425
ctrpv2,BZW2,0.11127904327104893
ctrpv2,C2CD2,0.23148983475102616
ctrpv2,C2CD2L,0.2398246944612257
ctrpv2,C2CD5,0.1493115229070657
ctrpv2,C5,0.07320877880566551
ctrpv2,CA9,0.17456609104516885
ctrpv2,CAB39,0.09765030273069035
ctrpv2,CALM3,0.10750469581149141
ctrpv2,CALU,0.5411460127527843
ctrpv2,CAMSAP2,0.5333854652273295
ctrpv2,CANT1,0.3077653293124925
ctrpv2,CAPN1,0.3158174215639219
ctrpv2,CASC3,0.17280004439540245
ctrpv2,CASP10,0.41300584033327015
ctrpv2,CASP2,0.20637607580364672
ctrpv2,CASP3,0.21611566180667752
ctrpv2,CASP7,0.131884391036486
ctrpv2,CAST,0.34918821734587485
ctrpv2,CAT,0.14002045341489414
ctrpv2,CBLB,0.13039426779072477
ctrpv2,CBR1,0.32784485988501555
ctrpv2,CBR3,0.40142472725717027
ctrpv2,CCDC85B,0.11375062807230686
ctrpv2,CCDC86,0.06899317168381251
ctrpv2,CCDC92,0.2142545349993851
ctrpv2,CCL2,0.2821033584862083
ctrpv2,CCNA1,0.13191036706184991
ctrpv2,CCNA2,0.10212087944169372
ctrpv2,CCNB1,0.14540424140939354
ctrpv2,CCND1,0.5032038171753783
ctrpv2,CCND3,0.2214435413934829
ctrpv2,CCNE1,0.21746632033105018
ctrpv2,CCNE2,0.170329472982537
ctrpv2,CCNF,0.15810912139548547
ctrpv2,CCNH,0.13227057208838883
ctrpv2,CCP110,0.1805488233844549
ctrpv2,CD320,0.1670055425676378
ctrpv2,CD40,0.2731566259737097
ctrpv2,CD44,0.2350704161398937
ctrpv2,CDC20,0.11290026055850055
ctrpv2,CDC25A,0.31599828506140576
ctrpv2,CDC25B,0.10549015374306595
ctrpv2,CDC25C,0.0959952715806064
ctrpv2,CDC42,0.09450875015492523
ctrpv2,CDC45,0.1560783001219409
ctrpv2,CDC6,0.0979919650549472
ctrpv2,CDCA4,0.10302061957148809
ctrpv2,CDH3,0.48773267448093605
ctrpv2,CDK1,0.07494721168157628
ctrpv2,CDK16,0.3110711303847361
ctrpv2,CDK17,0.09088233013451266
ctrpv2,CDK19,0.13809647021027738
ctrpv2,CDK2,0.23071461962737855
ctrpv2,CDK4,0.15787310383529732
ctrpv2,CDK5,0.31320982805890346
ctrpv2,CDK5R1,0.22557178269278444
ctrpv2,CDK6,0.2480167439972723
ctrpv2,CDK7,0.14387855129305666
ctrpv2,CDK9,0.11205773194277845
ctrpv2,CDKL5,0.1667077948338033
ctrpv2,CDKN1B,0.12193797802894141
ctrpv2,CDKN2A,0.08975342777739322
ctrpv2,CEBPD,0.30946050442777223
ctrpv2,CEBPZ,0.1303979291044863
ctrpv2,CENPE,0.09793636692030956
ctrpv2,CENPF,0.1054808023498872
ctrpv2,CEP55,0.1313078147121993
ctrpv2,CEP57,0.17508032430953757
ctrpv2,CERK,0.23490408673583174
ctrpv2,CETN3,0.044507295122830866
ctrpv2,CFLAR,0.19785606382781787
ctrpv2,CGRRF1,0.22504586787780473
ctrpv2,CHAC1,0.062052674825859265
ctrpv2,CHEK1,0.2143367331762258
ctrpv2,CHEK2,0.11867594963284245
ctrpv2,CHIC2,0.11180617740672867
ctrpv2,CHMP6,0.19058242808338985
ctrpv2,CHN1,0.33922544581828534
ctrpv2,CIAO3,0.13781666967490938
ctrpv2,CIAPIN1,0.10233637891727149
ctrpv2,CIRBP,0.19372740352059692
ctrpv2,CISD1,0.07797766593966955
ctrpv2,CLIC4,0.2911854516938577
ctrpv2,CLPX,0.14775033208104615
ctrpv2,CLSTN1,0.16585868024308506
ctrpv2,CLTA,0.1942782234007229
ctrpv2,CLTB,0.23934980515657195
ctrpv2,CLTC,0.2889046018626567
ctrpv2,CLTCL1,0.14897492078801325
ctrpv2,CMPK1,0.1500138757682947
ctrpv2,CNDP2,0.18903823565654485
ctrpv2,CNOT4,0.12556989999703333
ctrpv2,CNPY3,0.20231843240484979
ctrpv2,CNR2,0.42679867546036876
ctrpv2,COASY,0.12740250141813927
ctrpv2,COG2,0.20005393564922866
ctrpv2,COG4,0.12065080708157466
ctrpv2,COG7,0.0671710542275672
ctrpv2,COL1A1,0.3876746902135833
ctrpv2,COL4A1,0.4920965784262809
ctrpv2,COPB2,0.2398992647502877
ctrpv2,COPS7A,0.36669296199826756
ctrpv2,CORO1A,0.6856155455338528
ctrpv2,CPNE3,0.19286030142896343
ctrpv2,CPSF4,0.14697898840862797
ctrpv2,CPT1A,0.14067066562504452
ctrpv2,CREB1,0.162235941184903
ctrpv2,CREG1,0.10596316676783303
ctrpv2,CRELD2,0.20108113726124557
ctrpv2,CRK,0.540415124236992
ctrpv2,CRKL,0.06145879083507257
ctrpv2,CRTAP,0.33303298671523596
ctrpv2,CRYZ,0.25467361331442506
ctrpv2,CSK,0.465594141687691
ctrpv2,CSNK1A1,0.21599376047904015
ctrpv2,CSNK1D,0.16749412039233327
ctrpv2,CSNK1E,0.14447737074995426
ctrpv2,CSNK2A1,0.07663852694677589
ctrpv2,CSNK2A2,0.09875239012963337
ctrpv2,CSRP1,0.23779896585673663
ctrpv2,CTNNAL1,0.26287210910591835
ctrpv2,CTNND1,0.6832562691945189
ctrpv2,CTTN,0.7208343855251818
ctrpv2,CUL1,0.13958236410336947
ctrpv2,CXCL2,0.2633305930697814
ctrpv2,CXCR2,0.196894307685123
ctrpv2,CXCR4,0.46965679233242613
ctrpv2,CXXC5,0.14678819428455225
ctrpv2,CYB561,0.4472751130324135
ctrpv2,CYTH1,0.27734185140315104
ctrpv2,DAG1,0.6371815878175616
ctrpv2,DAXX,0.16619471365355043
ctrpv2,DCK,0.32710774377846297
ctrpv2,DCLK1,0.2761427559820418
ctrpv2,DCTD,0.1252370036203814
ctrpv2,DCUN1D4,0.13323206778658406
ctrpv2,DDB2,0.0852589539165082
ctrpv2,DDIT4,0.10315850954609661
ctrpv2,DDR1,0.624136464154378
ctrpv2,DDX10,0.11407539059257894
ctrpv2,DDX42,0.11764209827941376
ctrpv2,DECR1,0.10527934035877859
ctrpv2,DENND2D,0.30447166769624684
ctrpv2,DERA,0.20946089939772744
ctrpv2,DFFA,0.14731599713636406
ctrpv2,DFFB,0.2781798777522457
ctrpv2,DHDDS,0.14735988208007278
ctrpv2,DHFR,0.13891543307644624
ctrpv2,DHRS7,0.2095869919981327
ctrpv2,DHX29,0.16207911614895015
ctrpv2,DIABLO,0.10821428698676745
ctrpv2,DIPK1A,0.18866039460691514
ctrpv2,DLD,0.13864926644614806
ctrpv2,DMTF1,0.1504835326009002
ctrpv2,DNAJA3,0.1314198307979751
ctrpv2,DNAJB1,0.32445943127587196
ctrpv2,DNAJB2,0.24982218737930378
ctrpv2,DNAJB6,0.19428915498091257
ctrpv2,DNAJC15,0.11922212623341188
ctrpv2,DNM1,0.2709188984265463
ctrpv2,DNM1L,0.06918690954988561
ctrpv2,DNMT1,0.2865377406712278
ctrpv2,DNMT3A,0.20178148742231156
ctrpv2,DNTTIP2,0.08230378742649937
ctrpv2,DPH2,0.1254366506274851
ctrpv2,DRAP1,0.240919587766377
ctrpv2,DRD2,0.15880228493112972
ctrpv2,DSG2,0.5278450027979205
ctrpv2,DUSP11,0.09983050629522262
ctrpv2,DUSP14,0.32105710956432826
ctrpv2,DUSP22,0.3011910022750052
ctrpv2,DUSP3,0.4530456651992081
ctrpv2,DUSP4,0.3168708031304381
ctrpv2,DUSP6,0.2374143275698569
ctrpv2,DYRK3,0.21239170315216266
ctrpv2,E2F2,0.3663858400440798
ctrpv2,EAPP,0.07988516535053677
ctrpv2,EBNA1BP2,0.1501601328398217
ctrpv2,ECD,0.09245701600096264
ctrpv2,ECH1,0.11477736709483197
ctrpv2,EDEM1,0.41032611553485465
ctrpv2,EDN1,0.3482062042622132
ctrpv2,EED,0.12021735616485023
ctrpv2,EFCAB14,0.15773641937031357
ctrpv2,EGF,0.27395297726047224
ctrpv2,EGFR,0.6130098581339479
ctrpv2,EGR1,0.23372798020462232
ctrpv2,EHMT1,0.14940866616511694
ctrpv2,EHMT2,0.22257723549682876
ctrpv2,EIF4A2,0.07082806156510849
ctrpv2,EIF4E,0.16731591722712832
ctrpv2,EIF4EBP1,0.1677705227409542
ctrpv2,EIF4G1,0.10049716888860931
ctrpv2,EIF5,0.16177276034388569
ctrpv2,ELAC2,0.07375912883758635
ctrpv2,ELAVL1,0.18106298033388385
ctrpv2,ELOVL6,0.06452158556554408
ctrpv2,EML3,0.1979966653261695
ctrpv2,ENOPH1,0.16160175331361726
ctrpv2,ENOSF1,0.2799046246484681
ctrpv2,EPB41L2,0.19338160398986767
ctrpv2,EPHA2,0.6707311451843896
ctrpv2,EPHA3,0.25285165549574873
ctrpv2,EPHB2,0.46784425629152215
ctrpv2,EPN2,0.4558114836043706
ctrpv2,EPRS1,0.10712366790776526
ctrpv2,ERBB2,0.5336638296017208
ctrpv2,ERBB3,0.5467312633629189
ctrpv2,ESR1,0.24291387388669397
ctrpv2,ESR2,0.17440722755369345
ctrpv2,ETFB,0.08750168366222981
ctrpv2,ETS1,0.2837498612072177
ctrpv2,ETV1,0.3489999764956523
ctrpv2,EVL,0.3854216836281508
ctrpv2,EXO1,0.20120293098171643
ctrpv2,EXOSC4,0.17124949772224085
ctrpv2,EXT1,0.47230110118701807
ctrpv2,EZH2,0.28548120291382123
ctrpv2,F2R,0.308433993553473
ctrpv2,FAAH,0.29330673715700134
ctrpv2,FAH,0.21582881437799503
ctrpv2,FAIM,0.11579687486252603
ctrpv2,FAM20B,0.21331858599493025
ctrpv2,FAS,0.18884575310117008
ctrpv2,FASN,0.17459833238748027
ctrpv2,FAT1,0.4967229563985246
ctrpv2,FBXL12,0.19028507418980273
ctrpv2,FBXO11,0.09616966631542327
ctrpv2,FBXO21,0.3075538362218665
ctrpv2,FBXO7,0.3811431142782069
ctrpv2,FCHO1,0.45918654972828105
ctrpv2,FDFT1,0.14465707052507631
ctrpv2,FEZ2,0.29851394326804476
ctrpv2,FGFR1,0.35010674299392364
ctrpv2,FGFR2,0.3164828520654669
ctrpv2,FGFR3,0.2920093555978016
ctrpv2,FGFR4,0.4152660476717448
ctrpv2,FHL2,0.5150139562975564
ctrpv2,FIS1,0.1304659537997331
ctrpv2,FKBP14,0.25542124603079386
ctrpv2,FKBP4,0.15322402108345945
ctrpv2,FLT1,0.21196642537339105
ctrpv2,FLT3,0.23551862929375733
ctrpv2,FLT4,0.18056095626687993
ctrpv2,FNTA,0.11041852251389438
ctrpv2,FOS,0.34420430053382667
ctrpv2,FOSL1,0.3976807346837543
ctrpv2,FOXA1,0.4896866123189032
ctrpv2,FOXC1,0.3003036660121358
ctrpv2,FOXJ3,0.1145861270690675
ctrpv2,FOXO3,0.19119701479651793
ctrpv2,FPGS,0.058124170965160656
ctrpv2,FRS2,0.22740816195503116
ctrpv2,FSD1,0.2856682927142685
