target,method,auroc_coessG_0.01,auroc_coessW_0.01,auroc_string,auroc_RANDOM,auroc_CORUM
EP300,within_tissue,0.31018867924528304,0.5279245283018869,0.45065127607751776,0.5147169811320755,0.4996995450253241
EP300,irm,0.27990566037735853,0.4058490566037736,0.4723075293868474,0.47481132075471705,0.4625289724439866
EP300,dann,0.420566037735849,0.5656603773584906,0.489727840728582,0.49735849056603776,0.5274272469739892
EP300,adae,0.4163207547169811,0.48952830188679247,0.5485280101662607,0.32839622641509436,0.5905227916559361
ESPL1,marginal,0.5211320754716982,0.5266037735849056,0.3812741312741313,0.6323584905660378,
ESPL1,residualized,0.44679245283018865,0.46896226415094333,0.4608789461730638,0.5703773584905661,
ESPL1,within_tissue,0.5369811320754717,0.5417924528301887,0.42204178968884853,0.6295283018867924,
ESPL1,irm,0.4883018867924529,0.4826415094339622,0.34527594821712476,0.6137735849056603,
ESPL1,dann,0.4564150943396227,0.44707547169811324,0.36154326595503067,0.6193396226415094,
ESPL1,adae,0.4445283018867925,0.35518867924528297,0.16960027254144902,0.6393396226415095,
FAM50A,marginal,0.4072641509433962,0.554245283018868,,0.5549056603773586,
FAM50A,residualized,0.40207547169811325,0.6225471698113207,,0.5866037735849057,
FAM50A,within_tissue,0.3771698113207547,0.5787735849056603,,0.5624528301886793,
FAM50A,irm,0.4330188679245283,0.5456603773584906,,0.6267924528301887,
FAM50A,dann,0.444622641509434,0.5993396226415095,,0.5817924528301887,
FAM50A,adae,0.5766981132075472,0.46349056603773586,,0.3923584905660378,
FARSB,marginal,0.4711320754716981,0.4500943396226415,0.3291040100250626,0.6111320754716981,
FARSB,residualized,0.655188679245283,0.6507547169811321,0.587562656641604,0.6800943396226415,
FARSB,within_tissue,0.5151886792452831,0.5085849056603774,0.393640350877193,0.6367924528301887,
FARSB,irm,0.4780188679245283,0.4308490566037736,0.37640977443609025,0.5499999999999999,
FARSB,dann,0.4372641509433962,0.4406603773584906,0.4013157894736842,0.6141509433962263,
FARSB,adae,0.6565094339622641,0.6665094339622641,0.4711779448621554,0.44424528301886795,
FAU,marginal,0.39726415094339623,0.3665094339622641,0.5424158770424532,0.4771698113207547,0.6486866791744841
FAU,residualized,0.38745283018867926,0.47320754716981134,0.5107314282871993,0.4530188679245283,0.3599906191369606
FAU,within_tissue,0.4234905660377359,0.39660377358490567,0.5658683379342934,0.47971698113207545,0.6615853658536586
FAU,irm,0.42641509433962266,0.34849056603773587,0.5457484642741675,0.47811320754716985,0.7120075046904315
FAU,dann,0.39254716981132076,0.37839622641509435,0.5273446243378348,0.48462264150943396,0.6235928705440901
FAU,adae,0.38952830188679244,0.31933962264150945,0.5050361859285235,0.6053773584905661,0.6735459662288932
FERMT2,marginal,0.3800943396226415,0.4428301886792453,,0.3516037735849057,
FERMT2,residualized,0.3466981132075472,0.48386792452830185,,0.5085849056603773,
FERMT2,within_tissue,0.3475471698113207,0.4072641509433962,,0.39594339622641506,
FERMT2,irm,0.3465094339622642,0.46820754716981133,,0.26745283018867927,
FERMT2,dann,0.3192452830188679,0.37594339622641504,,0.4570754716981132,
FERMT2,adae,0.5241509433962264,0.7086792452830188,,0.2604716981132076,
GGPS1,marginal,0.4055660377358491,0.4421698113207547,0.7765258215962441,0.3823584905660377,
GGPS1,residualized,0.4960377358490565,0.5130188679245282,0.8274178403755869,0.514056603773585,
GGPS1,within_tissue,0.4658490566037736,0.510566037735849,0.8234741784037558,0.37820754716981125,
GGPS1,irm,0.34952830188679246,0.36424528301886794,0.6908920187793428,0.4452830188679245,
GGPS1,dann,0.4006603773584906,0.4518867924528302,0.7765258215962442,0.4530188679245283,
GGPS1,adae,0.48537735849056607,0.5507547169811321,0.6852582159624413,0.5989622641509434,
GINS2,marginal,0.43849056603773584,0.4190566037735849,0.45716981132075474,0.6129245283018868,
GINS2,residualized,0.5714150943396226,0.42424528301886794,0.33160377358490567,0.6074528301886791,
GINS2,within_tissue,0.5120754716981132,0.485,0.48047169811320756,0.5840566037735849,
GINS2,irm,0.46877358490566035,0.5479245283018868,0.29669811320754713,0.6121698113207548,
GINS2,dann,0.3991509433962264,0.3704716981132075,0.4814150943396226,0.564622641509434,
GINS2,adae,0.4659433962264152,0.505188679245283,0.48839622641509434,0.48660377358490564,
GMPS,marginal,0.509811320754717,0.46641509433962264,0.4418325434439178,0.48584905660377364,
GMPS,residualized,0.5441509433962264,0.4963207547169811,0.493522906793049,0.37952830188679243,
GMPS,within_tissue,0.5281132075471698,0.49075471698113204,0.4554818325434439,0.4515094339622642,
GMPS,irm,0.520566037735849,0.5200943396226415,0.41472353870458134,0.5557547169811321,
GMPS,dann,0.5700000000000001,0.5437735849056604,0.4679936808846762,0.5128301886792452,
GMPS,adae,0.33632075471698114,0.30858490566037733,0.43134281200631913,0.5339622641509434,
GPN2,marginal,0.5626415094339623,0.5626415094339623,,0.5231132075471698,
GPN2,residualized,0.5374528301886792,0.5374528301886792,,0.7433018867924529,
GPN2,within_tissue,0.6097169811320755,0.6097169811320755,,0.5708490566037736,
GPN2,irm,0.5433962264150942,0.5433962264150942,,0.409811320754717,
GPN2,dann,0.5758490566037736,0.5758490566037736,,0.4772641509433962,
GPN2,adae,0.2869811320754717,0.2869811320754717,,0.4033018867924528,
GPX4,marginal,0.4678301886792453,0.4967924528301887,0.4115038301303588,0.5369811320754717,
GPX4,residualized,0.3499056603773585,0.45169811320754716,0.4836715495229136,0.6587735849056604,
GPX4,within_tissue,0.45433962264150946,0.5418867924528301,0.4508802580298346,0.519622641509434,
GPX4,irm,0.48707547169811316,0.5471698113207547,0.5114903910764682,0.5022641509433963,
GPX4,dann,0.44160377358490566,0.5717924528301886,0.4809837387447924,0.5205660377358491,
GPX4,adae,0.5364150943396226,0.5169811320754717,0.5468351028087622,0.6145283018867925,
GRB2,marginal,0.6409433962264152,0.5931132075471699,0.5569407990667833,0.47047169811320755,0.6857232114964074
GRB2,residualized,0.6937735849056603,0.5920754716981131,0.5487751531058618,0.4641509433962264,0.703842549203374
GRB2,within_tissue,0.6510377358490566,0.605566037735849,0.5378937007874016,0.47679245283018873,0.6604186191815058
GRB2,irm,0.6177358490566038,0.4683018867924529,0.5288713910761155,0.4934905660377359,0.5901280849734458
GRB2,dann,0.6254716981132076,0.5180188679245282,0.5469160104986877,0.5,0.5685723211496407
GRB2,adae,0.5053773584905661,0.4788679245283019,0.5898767862350539,0.7267924528301888,0.7544517338331772
GSPT1,marginal,0.571698113207547,0.5691509433962263,0.5724873554008714,0.48877358490566036,
GSPT1,residualized,0.646132075471698,0.5084905660377359,0.484701286994842,0.44820754716981137,
GSPT1,within_tissue,0.5176415094339623,0.5855660377358491,0.5941709649957433,0.5099056603773584,
GSPT1,irm,0.6009433962264151,0.5427358490566038,0.6091441734688767,0.49084905660377365,
GSPT1,dann,0.5571698113207548,0.5226415094339623,0.5573639140668035,0.5033018867924528,
GSPT1,adae,0.5519811320754717,0.510188679245283,0.672342130301968,0.495,
GTPBP4,marginal,0.5382075471698113,0.47198113207547165,0.5579184471164993,0.4708490566037736,
GTPBP4,residualized,0.5516037735849058,0.5332075471698114,0.6596111166318859,0.49462264150943397,
GTPBP4,within_tissue,0.5724528301886792,0.5076415094339622,0.5848819106296995,0.47792452830188675,
GTPBP4,irm,0.4866981132075472,0.4525471698113207,0.6076385438404716,0.4615094339622642,
GTPBP4,dann,0.5800943396226415,0.500188679245283,0.5436748484547351,0.5529245283018869,
GTPBP4,adae,0.4765094339622642,0.4015094339622642,0.5077014806717679,0.5560377358490567,
GUK1,marginal,0.40433962264150947,0.4336792452830189,0.3280956848030019,0.4529245283018868,
GUK1,residualized,0.34679245283018867,0.39094339622641505,0.24577861163227016,0.35066037735849054,
GUK1,within_tissue,0.465377358490566,0.4868867924528302,0.3393527204502814,0.4000943396226415,
GUK1,irm,0.349811320754717,0.4130188679245283,0.25961538461538464,0.4624528301886792,
GUK1,dann,0.3620754716981132,0.34622641509433966,0.3780487804878049,0.3278301886792453,
GUK1,adae,0.3713207547169811,0.43311320754716975,0.30651969981238275,0.44679245283018865,
H2BC15,marginal,0.7353773584905661,0.6564150943396225,0.4840225563909775,0.594622641509434,
H2BC15,residualized,0.6578301886792453,0.5889622641509434,0.5681390977443609,0.4483962264150943,
H2BC15,within_tissue,0.7432075471698113,0.6674528301886792,0.4978070175438597,0.5521698113207547,
H2BC15,irm,0.6718867924528302,0.5910377358490566,0.5499686716791979,0.6577358490566038,
H2BC15,dann,0.7262264150943396,0.659622641509434,0.4682017543859649,0.5844339622641509,
H2BC15,adae,0.5651886792452829,0.5599056603773584,0.3488408521303258,0.5716037735849057,
HMGCS1,marginal,0.5245283018867924,0.43971698113207547,0.747188599879818,0.5195283018867924,
HMGCS1,residualized,0.7142452830188679,0.675,0.8175809082324663,0.4849056603773585,
HMGCS1,within_tissue,0.5666037735849057,0.4677358490566037,0.7844450167396343,0.4882075471698113,
HMGCS1,irm,0.504056603773585,0.4109433962264151,0.7645291441325436,0.5002830188679246,
HMGCS1,dann,0.4419811320754718,0.3717924528301887,0.6918190402609665,0.49877358490566037,
HMGCS1,adae,0.5080188679245283,0.4893396226415094,0.7905399605116319,0.42216981132075465,
HNF1B,marginal,0.6172641509433963,0.6705660377358491,,0.4734905660377359,
HNF1B,residualized,0.5589622641509433,0.6432075471698113,,0.49518867924528304,
HNF1B,within_tissue,0.5916037735849057,0.6428301886792454,,0.4917924528301886,
HNF1B,irm,0.6285849056603775,0.6665094339622641,,0.5277358490566038,
HNF1B,dann,0.5435849056603773,0.6150943396226415,,0.5,
HNF1B,adae,0.7461320754716981,0.7683018867924529,,0.41367924528301886,
HNRNPH1,marginal,0.5719811320754717,0.7135849056603774,0.5202830188679245,0.49886792452830186,0.608168549905838
HNRNPH1,residualized,0.5426415094339623,0.6319811320754717,0.5688679245283019,0.4770754716981132,0.5802730696798493
HNRNPH1,within_tissue,0.5087735849056603,0.7437735849056604,0.5312264150943395,0.46169811320754717,0.6488935969868174
HNRNPH1,irm,0.5831132075471699,0.724811320754717,0.3956603773584905,0.5249056603773585,0.4656308851224106
HNRNPH1,dann,0.5570754716981132,0.6200943396226416,0.5293396226415095,0.4089622641509434,0.6324152542372881
HNRNPH1,adae,0.46981132075471704,0.5073584905660378,0.369433962264151,0.6411320754716981,0.3874764595103578
INTS6,marginal,0.4547169811320754,0.40254716981132077,0.6077140169332078,0.5365094339622641,
INTS6,residualized,0.5474528301886792,0.394811320754717,0.6368767638758233,0.5339622641509434,
INTS6,within_tissue,0.42113207547169806,0.37773584905660373,0.6469560542937777,0.5247169811320755,
INTS6,irm,0.4752830188679245,0.4359433962264151,0.6159118398064777,0.5458490566037736,
INTS6,dann,0.4760377358490566,0.3680188679245283,0.5841956726246471,0.5569811320754716,
INTS6,adae,0.5149056603773584,0.5819811320754716,0.5223760247278592,0.3319811320754717,
ITGAV,marginal,0.40490566037735853,0.4991509433962264,0.35851518026565465,0.4582075471698113,0.5418233082706766
ITGAV,residualized,0.48858490566037727,0.48547169811320756,0.4206593927893738,0.5231132075471698,0.6076127819548872
ITGAV,within_tissue,0.3865094339622641,0.46481132075471693,0.31457542694497154,0.4744339622641509,0.44611528822055135
ITGAV,irm,0.4282075471698113,0.5123584905660377,0.3905953510436433,0.5226415094339623,0.5122180451127819
ITGAV,dann,0.44481132075471697,0.5070754716981133,0.47586574952561667,0.4606603773584905,0.6176378446115288
ITGAV,adae,0.6067924528301887,0.689622641509434,0.7166745730550285,0.5126415094339623,0.7478070175438597
KEAP1,marginal,0.42603773584905663,0.4581132075471698,0.47803126320236583,0.6611320754716982,
KEAP1,residualized,0.48594339622641514,0.5050943396226415,0.4916561047739755,0.42037735849056607,
KEAP1,within_tissue,0.4142452830188679,0.43933962264150944,0.4800908322771441,0.5831132075471698,
KEAP1,irm,0.44037735849056603,0.4591509433962264,0.5371250528094635,0.5060377358490566,
KEAP1,dann,0.39952830188679245,0.44169811320754715,0.5673320659062103,0.5539622641509434,
KEAP1,adae,0.5994339622641509,0.6333018867924528,0.5186417405999155,0.4041509433962264,
KIF11,marginal,0.3369811320754717,0.3457547169811321,0.32210401891252954,0.45226415094339617,
KIF11,residualized,0.47216981132075475,0.44500000000000006,0.4680851063829788,0.5157547169811321,
KIF11,within_tissue,0.33962264150943394,0.3516981132075472,0.3444820545884376,0.44,
KIF11,irm,0.29547169811320756,0.2999056603773585,0.30544809800128947,0.45990566037735847,
KIF11,dann,0.3876415094339623,0.3962264150943396,0.33142596174511063,0.41754716981132073,
KIF11,adae,0.29547169811320756,0.30311320754716986,0.3405598538577262,0.519811320754717,
KIF18A,marginal,0.5789622641509433,0.5937735849056605,0.34025137304604985,0.39528301886792455,
KIF18A,residualized,0.4574528301886792,0.4947169811320755,0.2870722433460076,0.5168867924528302,
KIF18A,within_tissue,0.585188679245283,0.5935849056603774,0.3900506970849176,0.41235849056603774,
KIF18A,irm,0.5623584905660377,0.4973584905660378,0.4096430080270384,0.3841509433962264,
KIF18A,dann,0.5495283018867925,0.5870754716981132,0.32271863117870725,0.4609433962264151,
KIF18A,adae,0.4736792452830188,0.4615094339622641,0.2076468103084073,0.29886792452830185,
KLF5,marginal,0.709811320754717,0.6520754716981132,0.6195175438596491,0.47773584905660377,
KLF5,residualized,0.694811320754717,0.6604716981132075,0.6134085213032582,0.4671698113207547,
KLF5,within_tissue,0.6850943396226414,0.5889622641509434,0.6591478696741855,0.49820754716981136,
KLF5,irm,0.7416037735849057,0.7556603773584906,0.6278195488721805,0.5049056603773585,
KLF5,dann,0.7182075471698113,0.699622641509434,0.5646929824561404,0.49075471698113204,
KLF5,adae,0.5275471698113208,0.5874528301886792,0.40100250626566414,0.4931132075471698,
KRAS,marginal,0.5380188679245282,0.47698113207547166,0.5800224887556221,0.49981132075471696,
KRAS,residualized,0.4873584905660378,0.5530188679245283,0.510239198582527,0.47141509433962264,
KRAS,within_tissue,0.5090566037735849,0.4432075471698113,0.5497478533460542,0.5215094339622641,
KRAS,irm,0.516132075471698,0.48245283018867924,0.5489811912225705,0.4799056603773585,
KRAS,dann,0.6871698113207547,0.5915094339622642,0.5438701103993459,0.524433962264151,
KRAS,adae,0.47858490566037737,0.5808490566037736,0.5897335423197493,0.544433962264151,
LONP1,marginal,0.35660377358490564,0.4068867924528302,0.40256892230576435,0.524433962264151,
LONP1,residualized,0.35915094339622644,0.40311320754716984,0.4680451127819549,0.5724528301886792,
LONP1,within_tissue,0.39452830188679244,0.4339622641509434,0.4490914786967418,0.5196226415094339,
LONP1,irm,0.43905660377358496,0.47132075471698115,0.38126566416040103,0.5145283018867924,
LONP1,dann,0.29962264150943396,0.36754716981132074,0.3488408521303258,0.5995283018867924,
LONP1,adae,0.5698113207547171,0.6300943396226415,0.32973057644110276,0.589811320754717,
LSM8,marginal,0.5416981132075471,0.46962264150943395,0.4769811320754717,0.41962264150943396,
LSM8,residualized,0.4766037735849057,0.5620754716981132,0.5241509433962264,0.41462264150943395,
LSM8,within_tissue,0.5282075471698113,0.4927358490566038,0.4816981132075472,0.3814150943396227,
LSM8,irm,0.5228301886792452,0.48,0.4363207547169811,0.43669811320754715,
LSM8,dann,0.4733962264150944,0.46726415094339624,0.5617924528301887,0.36830188679245285,
LSM8,adae,0.5215094339622641,0.3297169811320755,0.44575471698113206,0.5567924528301886,
MAD2L2,marginal,0.48981132075471706,0.5616037735849057,0.4924075819457535,0.5369811320754718,
MAD2L2,residualized,0.5054716981132075,0.5702830188679244,0.41480783328097187,0.5308490566037736,
MAD2L2,within_tissue,0.5167924528301886,0.5928301886792453,0.5152371976123153,0.529811320754717,
MAD2L2,irm,0.4977358490566038,0.6133018867924528,0.4670646140957168,0.5872641509433962,
MAD2L2,dann,0.4371698113207547,0.4790566037735849,0.5225678081474501,0.519433962264151,
MAD2L2,adae,0.35141509433962265,0.3961320754716981,0.38841763535448737,0.4288679245283019,
MAGOH,marginal,0.5585849056603773,0.49018867924528303,0.4333544571187157,0.5593396226415095,0.4534220532319392
MAGOH,residualized,0.6483018867924528,0.5264150943396226,0.4299746514575412,0.4902830188679246,0.46778622729193076
MAGOH,within_tissue,0.5309433962264152,0.524433962264151,0.45564005069708485,0.5821698113207547,0.47850654837346857
MAGOH,irm,0.5700000000000001,0.5058490566037737,0.43847697507393324,0.5964150943396226,0.46540980143641736
MAGOH,dann,0.546320754716981,0.4455660377358491,0.35926277989015637,0.570377358490566,0.40124630333755806
MAGOH,adae,0.6310377358490565,0.4660377358490566,0.3456379383185467,0.5679245283018868,0.34738065061258977
MARS2,marginal,0.5385849056603773,0.5385849056603773,0.6600938967136151,0.5272641509433962,
MARS2,residualized,0.6432075471698114,0.6432075471698114,0.8246009389671362,0.4389622641509434,
MARS2,within_tissue,0.5914150943396227,0.5914150943396227,0.7173708920187793,0.5383018867924528,
MARS2,irm,0.4943396226415095,0.4943396226415095,0.5609389671361502,0.514622641509434,
MARS2,dann,0.5254716981132076,0.5254716981132076,0.5633802816901408,0.49415094339622645,
MARS2,adae,0.6250943396226415,0.6250943396226415,0.6830046948356807,0.5006603773584906,
MAT2A,marginal,0.38886792452830193,0.3849056603773585,,0.40226415094339624,
MAT2A,residualized,0.5038679245283019,0.5214150943396226,,0.37915094339622646,
MAT2A,within_tissue,0.42330188679245284,0.42150943396226415,,0.3947169811320755,
MAT2A,irm,0.35320754716981134,0.3661320754716981,,0.4214150943396226,
MAT2A,dann,0.42877358490566037,0.41141509433962264,,0.4140566037735849,
MAT2A,adae,0.4670754716981132,0.4714150943396227,,0.500377358490566,
MCL1,marginal,0.5419811320754717,0.7178301886792453,0.45109145715326776,0.5567924528301887,
MCL1,residualized,0.5761320754716981,0.7152830188679246,0.5196594786180396,0.5693396226415095,
MCL1,within_tissue,0.5467924528301886,0.7190566037735849,0.44095531484977973,0.5855660377358491,
MCL1,irm,0.5550943396226415,0.6808490566037737,0.5134651694325748,0.5348113207547169,
MCL1,dann,0.5435849056603774,0.7300943396226415,0.5138295405611315,0.5533962264150943,
MCL1,adae,0.42490566037735844,0.6966981132075472,0.5076352313756667,0.5960377358490565,
MDM2,marginal,0.7452830188679245,0.6648113207547169,0.5505796150481189,0.5883018867924529,0.6674484052532833
MDM2,residualized,0.7304716981132074,0.6416981132075472,0.5579797317002041,0.4486792452830189,0.7779080675422139
MDM2,within_tissue,0.7748113207547169,0.6950943396226416,0.5550634295713036,0.564622641509434,0.6737804878048781
MDM2,irm,0.7278301886792453,0.6555660377358491,0.5562117235345582,0.5380188679245284,0.6425891181988743
MDM2,dann,0.6682075471698113,0.5840566037735848,0.5569954797317002,0.44990566037735846,0.7317073170731707
MDM2,adae,0.5266981132075471,0.5277358490566038,0.5329359871682706,0.7605660377358491,0.5931050656660413
MED1,marginal,0.41688679245283017,0.42235849056603775,0.53809001520137,0.43632075471698106,0.5736215538847118
MED1,residualized,0.4414622641509434,0.4960849056603774,0.5503569435625084,0.3582075471698113,0.6153665413533835
MED1,within_tissue,0.41547169811320755,0.4518867924528302,0.5555427273951778,0.4565094339622641,0.580670426065163
MED1,irm,0.35830188679245284,0.4097169811320755,0.5481537070176451,0.4852830188679245,0.5007832080200502
MED1,dann,0.4043396226415094,0.43518867924528304,0.5354538282437608,0.4239622641509434,0.6425438596491229
MED1,adae,0.5618867924528301,0.4606603773584905,0.5394946987627239,0.464622641509434,0.5892857142857142
MED12,marginal,0.4629245283018868,0.4279245283018868,0.30771633864417364,0.5341509433962264,0.03280224929709467
MED12,residualized,0.420377358490566,0.4829245283018868,0.3786316776007498,0.4424528301886792,0.2974070602936582
MED12,within_tissue,0.440188679245283,0.41575471698113203,0.33552014995313956,0.5310377358490566,0.04998437988128708
MED12,irm,0.4,0.4599056603773585,0.3455170259293971,0.6095283018867925,0.15057794439237737
MED12,dann,0.4617924528301886,0.4378301886792453,0.2924086223055295,0.5258490566037736,0.10028116213683225
MED12,adae,0.36481132075471695,0.4326415094339623,0.3358325523273976,0.4512264150943396,0.536394876601062
MMS22L,marginal,0.485188679245283,0.39867924528301885,,0.3569811320754717,
MMS22L,residualized,0.4579245283018868,0.4290566037735849,,0.48943396226415087,
MMS22L,within_tissue,0.5180188679245283,0.4395283018867924,,0.409245283018868,
MMS22L,irm,0.4347169811320755,0.3716981132075472,,0.38754716981132076,
MMS22L,dann,0.5166981132075472,0.48169811320754724,,0.3934905660377358,
MMS22L,adae,0.4136792452830188,0.44952830188679244,,0.5426415094339623,
MRPL33,marginal,0.5116037735849057,0.5116037735849057,0.6347995823686958,0.43216981132075466,0.6354264292408622
MRPL33,residualized,0.659811320754717,0.659811320754717,0.6069726269916927,0.4083018867924529,0.6613558263042799
MRPL33,within_tissue,0.5943396226415095,0.5943396226415095,0.6797857369830678,0.4552830188679245,0.6825991877538269
MRPL33,irm,0.580377358490566,0.580377358490566,0.560942394116846,0.42915094339622645,0.7357075913776944
MRPL33,dann,0.5787735849056603,0.5787735849056603,0.6578146988061192,0.539811320754717,0.6366760387378944
MRPL33,adae,0.7167924528301888,0.7167924528301888,0.7067501929275046,0.42009433962264153,0.7050921587004062
MRPL57,marginal,0.42150943396226415,0.42150943396226415,0.4031924882629108,0.6059433962264151,
MRPL57,residualized,0.5075471698113208,0.5075471698113208,0.5104225352112677,0.5626415094339623,
MRPL57,within_tissue,0.4573584905660377,0.4573584905660377,0.4473239436619718,0.589622641509434,
MRPL57,irm,0.5190566037735849,0.5190566037735849,0.6261032863849765,0.6350943396226415,
MRPL57,dann,0.3597169811320755,0.3597169811320755,0.38159624413145543,0.5667924528301886,
MRPL57,adae,0.6286792452830189,0.6286792452830189,0.6899530516431924,0.5785849056603773,
MSTO1,marginal,0.5029245283018868,0.5023584905660377,,0.5315094339622641,
MSTO1,residualized,0.5685849056603773,0.5485849056603774,,0.5586792452830189,
MSTO1,within_tissue,0.5352830188679245,0.5115094339622641,,0.580754716981132,
MSTO1,irm,0.4531132075471698,0.4725471698113208,,0.5692452830188679,
MSTO1,dann,0.4284905660377359,0.41,,0.5668867924528302,
MSTO1,adae,0.4839622641509434,0.5169811320754717,,0.6059433962264151,
MYC,marginal,0.28981132075471694,0.4818867924528302,0.43340052070210805,0.5617924528301887,
MYC,residualized,0.469811320754717,0.654811320754717,0.4668052406147644,0.69,
MYC,within_tissue,0.3174528301886792,0.5211320754716982,0.4389224825732762,0.5404716981132075,
MYC,irm,0.3336792452830189,0.3930188679245283,0.44180943982531284,0.5912264150943397,
MYC,dann,0.34311320754716984,0.47405660377358494,0.43240320819685896,0.5723584905660377,
MYC,adae,0.47943396226415097,0.3616981132075472,0.40235785672293606,0.5769811320754716,
MYH9,marginal,0.5731132075471699,0.485,0.492231092797665,0.5044339622641509,
MYH9,residualized,0.434811320754717,0.4717924528301887,0.5457979225684608,0.3833018867924528,
MYH9,within_tissue,0.5666037735849057,0.5336792452830189,0.4684522276590265,0.4392452830188679,
MYH9,irm,0.5005660377358491,0.49528301886792453,0.501330586316422,0.49584905660377354,
MYH9,dann,0.4728301886792453,0.4468867924528302,0.5831401837067559,0.45047169811320753,
MYH9,adae,0.7011320754716981,0.6004716981132076,0.49120096145591896,0.5879245283018868,
NAA10,marginal,0.530377358490566,0.5421698113207547,,0.5316981132075471,
NAA10,residualized,0.4733018867924529,0.5310377358490566,,0.47132075471698115,
NAA10,within_tissue,0.5607547169811321,0.5815094339622642,,0.5478301886792453,
NAA10,irm,0.5433018867924528,0.5329245283018869,,0.5338679245283019,
NAA10,dann,0.49594339622641503,0.5000943396226416,,0.5082075471698113,
NAA10,adae,0.30971698113207546,0.34688679245283016,,0.49396226415094335,
NAPG,marginal,0.6167924528301887,0.5549056603773584,0.5736397748592871,0.4285849056603773,
NAPG,residualized,0.470754716981132,0.5325471698113208,0.6282833020637899,0.3831132075471698,
NAPG,within_tissue,0.6121698113207548,0.5990566037735849,0.5440900562851783,0.44122641509433963,
NAPG,irm,0.5721698113207547,0.5113207547169811,0.45379924953095685,0.3666037735849057,
NAPG,dann,0.454811320754717,0.4952830188679245,0.475140712945591,0.5308490566037736,
NAPG,adae,0.5082075471698113,0.459622641509434,0.5157129455909943,0.46896226415094333,
NCAPD3,marginal,0.49386792452830186,0.4177358490566037,0.06666666666666662,0.5483962264150943,
NCAPD3,residualized,0.5037735849056604,0.44952830188679244,0.24300469483568077,0.4487735849056604,
NCAPD3,within_tissue,0.4990566037735849,0.4619811320754717,0.12075117370892019,0.5667924528301886,
NCAPD3,irm,0.4986792452830189,0.3835849056603774,0.05352112676056336,0.5197169811320754,
NCAPD3,dann,0.31990566037735846,0.22141509433962264,0.13070422535211265,0.5421698113207547,
NCAPD3,adae,0.459056603773585,0.4130188679245283,0.2307981220657277,0.41962264150943396,
NELFB,marginal,0.39801886792452834,0.3235849056603774,0.6576874606175174,0.5461320754716981,
NELFB,residualized,0.485,0.4459433962264151,0.6042848141146818,0.4971698113207547,
NELFB,within_tissue,0.4749056603773585,0.3872641509433962,0.6827347195967234,0.495377358490566,
NELFB,irm,0.4406603773584906,0.3650943396226415,0.5891619407687461,0.4609433962264151,
NELFB,dann,0.40537735849056605,0.3427358490566038,0.6125551354757404,0.5147169811320755,
NELFB,adae,0.4560377358490566,0.5169811320754717,0.4313957151858853,0.5420754716981132,
NF2,marginal,0.4314150943396227,0.46452830188679245,0.3891506964080009,0.4935849056603774,
NF2,residualized,0.4465094339622641,0.45198113207547175,0.36380772855796417,0.5145283018867924,
NF2,within_tissue,0.39528301886792455,0.40981132075471693,0.37752644255943035,0.5150943396226415,
NF2,irm,0.5047169811320755,0.4869811320754718,0.3072573044297833,0.4959433962264151,
NF2,dann,0.5268867924528302,0.5618867924528301,0.4297832233741753,0.37283018867924533,
NF2,adae,0.5638679245283019,0.6166037735849057,0.5381715362865223,0.5012264150943395,
NHLRC2,marginal,0.3742452830188679,0.35094339622641507,,0.3371698113207547,
NHLRC2,residualized,0.38169811320754715,0.4421698113207547,,0.45386792452830194,
NHLRC2,within_tissue,0.35339622641509433,0.38650943396226417,,0.3189622641509433,
NHLRC2,irm,0.34320754716981133,0.3568867924528302,,0.24311320754716978,
NHLRC2,dann,0.44716981132075473,0.47509433962264147,,0.30584905660377354,
NHLRC2,adae,0.45047169811320753,0.41971698113207545,,0.3621698113207547,
NMNAT1,marginal,0.47452830188679246,0.3808490566037736,0.5773195876288659,0.6214150943396226,
NMNAT1,residualized,0.4689622641509434,0.4730188679245283,0.5738831615120275,0.6377358490566037,
NMNAT1,within_tissue,0.4428301886792453,0.4472641509433962,0.6094970321774446,0.6076415094339622,
NMNAT1,irm,0.4116981132075471,0.3510377358490566,0.5401437050921587,0.5074528301886793,
NMNAT1,dann,0.5521698113207547,0.42150943396226415,0.6104342393002187,0.5936792452830189,
NMNAT1,adae,0.3861320754716981,0.26245283018867926,0.4301780693533271,0.5882075471698114,
NPM1,marginal,0.4593396226415094,0.4420754716981132,0.4972532340953393,0.7673584905660378,
NPM1,residualized,0.6174528301886792,0.5393396226415095,0.4874844940634414,0.6174528301886792,
NPM1,within_tissue,0.5575471698113208,0.5349056603773585,0.510809852915116,0.7189622641509433,
NPM1,irm,0.5177358490566037,0.4508490566037736,0.4563840155945419,0.7353773584905661,
NPM1,dann,0.5978301886792452,0.5716981132075472,0.44533049796207697,0.794433962264151,
NPM1,adae,0.654433962264151,0.5736792452830188,0.6135034556087188,0.5849056603773585,
NSF,marginal,0.31622641509433963,0.29377358490566036,0.501623206618494,0.31943396226415094,
NSF,residualized,0.5204716981132076,0.4642452830188679,0.5304220337208084,0.3233962264150943,
NSF,within_tissue,0.33216981132075474,0.2956603773584906,0.5134569064823542,0.32367924528301883,
NSF,irm,0.26490566037735847,0.31009433962264155,0.4758613467378783,0.3145283018867925,
NSF,dann,0.2919811320754717,0.24716981132075472,0.4780605298984187,0.2939622641509434,
