dataset,seed,item,method,n_cells,n_tissues,n_eff_foldsym,wt_tissue,wt_tissue_recon,wt_foldsym,wt_foldsym_stripped
depmap,2,ACO2,residualized,1076,29,1068,0.345498684331294,0.28154777747829607,0.3401379963981792,0.3401379963981792
depmap,2,ACO2,irm,1076,29,1068,0.18765847502920036,0.18765847502920036,0.20158129631471167,0.20158129631471167
depmap,2,ACO2,dann,1076,29,1068,0.33208929333236936,0.33208929333236936,0.33819776505143395,0.33819776505143395
depmap,2,ACO2,adae,1076,29,1068,0.3093477622647729,0.3093477622647729,0.29774322868313874,0.29774322868313874
depmap,2,ACTB,baseline,1076,29,1068,-0.25593832470094874,-0.25593832470094874,,
depmap,2,ACTB,marginal,1076,29,1068,0.30038151408320685,0.30038151408320685,0.3084299422598266,0.3084299422598266
depmap,2,ACTB,residualized,1076,29,1068,0.2737603563582115,0.22364253037021592,0.27774073100209706,0.27774073100209706
depmap,2,ACTB,irm,1076,29,1068,0.14351763053212163,0.14351763053212163,0.1890380290655539,0.1890380290655539
depmap,2,ACTB,dann,1076,29,1068,0.30757666069209755,0.30757666069209755,0.3182700943243007,0.3182700943243007
depmap,2,ACTB,adae,1076,29,1068,0.17417054808895158,0.17417054808895158,0.18572991152723703,0.18572991152723703
depmap,2,ACTR1A,baseline,1076,29,1068,-0.2666428130064579,-0.2666428130064579,,
depmap,2,ACTR1A,marginal,1076,29,1068,0.3245282510516292,0.3245282510516292,0.34656517470132403,0.34656517470132403
depmap,2,ACTR1A,residualized,1076,29,1068,0.3245304362397093,0.2792027902047302,0.3234569905634811,0.3234569905634811
depmap,2,ACTR1A,irm,1076,29,1068,0.2215885265435615,0.2215885265435615,0.23620369844173777,0.23620369844173777
depmap,2,ACTR1A,dann,1076,29,1068,0.3354857901580561,0.3354857901580561,0.354067683846933,0.354067683846933
depmap,2,ACTR1A,adae,1076,29,1068,0.24553435328942652,0.24553435328942652,0.26645150324210326,0.26645150324210326
depmap,2,ADSL,baseline,1076,29,1068,-0.2564580708572265,-0.2564580708572265,,
depmap,2,ADSL,marginal,1076,29,1068,0.3407598797156922,0.3407598797156922,0.34634545224135965,0.34634545224135965
depmap,2,ADSL,residualized,1076,29,1068,0.33841170611680993,0.2969703920496251,0.32389880200297183,0.32389880200297183
depmap,2,ADSL,irm,1076,29,1068,0.24878661649303616,0.24878661649303616,0.26757904953415235,0.26757904953415235
depmap,2,ADSL,dann,1076,29,1068,0.34491177301977693,0.34491177301977693,0.3571904790639734,0.3571904790639734
depmap,2,ADSL,adae,1076,29,1068,0.31261436505363277,0.31261436505363277,0.3202218452894897,0.3202218452894897
depmap,2,AK6,baseline,1075,29,1061,-0.2903304382541427,-0.2903304382541427,,
depmap,2,AK6,marginal,1075,29,1061,0.21695913470144534,0.21695913470144534,0.23505475175825602,0.23505475175825602
depmap,2,AK6,residualized,1075,29,1061,0.21022298762292604,0.14875748190632834,0.2036345811467503,0.2036345811467503
depmap,2,AK6,irm,1075,29,1061,0.053910346322305576,0.053910346322305576,0.07447126108005413,0.07447126108005413
depmap,2,AK6,dann,1075,29,1061,0.19433292396167162,0.19433292396167162,0.20717634064205848,0.20717634064205848
depmap,2,AK6,adae,1075,29,1061,0.14242301494163795,0.14242301494163795,0.1707950442531411,0.1707950442531411
depmap,2,ALDOA,baseline,1076,29,1068,-0.2557455294612344,-0.2557455294612344,,
depmap,2,ALDOA,marginal,1076,29,1068,0.14030761171017633,0.14030761171017633,0.14544662395768404,0.14544662395768404
depmap,2,ALDOA,residualized,1076,29,1068,0.21883752456048017,0.150295829505512,0.2187733725095594,0.2187733725095594
depmap,2,ALDOA,irm,1076,29,1068,0.09389340298891634,0.09389340298891634,0.10423838591812273,0.10423838591812273
depmap,2,ALDOA,dann,1076,29,1068,0.16741666621923848,0.16741666621923848,0.17314729366205317,0.17314729366205317
depmap,2,ALDOA,adae,1076,29,1068,0.15013288048571857,0.15013288048571857,0.17111473602480257,0.17111473602480257
depmap,2,ALG13,baseline,1076,29,1068,-0.23217121297678175,-0.23217121297678175,,
depmap,2,ALG13,marginal,1076,29,1068,0.22893141012505303,0.22893141012505303,0.23951867817253295,0.23951867817253295
depmap,2,ALG13,residualized,1076,29,1068,0.22615552551336382,0.1718127143760303,0.22185741974520024,0.2218574197452002
depmap,2,ALG13,irm,1076,29,1068,0.11226108644017152,0.11226108644017152,0.10768682000392692,0.10768682000392692
depmap,2,ALG13,dann,1076,29,1068,0.19633876733790362,0.19633876733790362,0.21340649446377916,0.21340649446377916
depmap,2,ALG13,adae,1076,29,1068,0.1789760619026976,0.1789760619026976,0.19253323166744252,0.19253323166744252
depmap,2,ANKLE2,baseline,1076,29,1068,-0.28835833383651516,-0.28835833383651516,,
depmap,2,ANKLE2,marginal,1076,29,1068,0.07197957516904875,0.07197957516904875,0.07820090911371216,0.07820090911371216
depmap,2,ANKLE2,residualized,1076,29,1068,0.1300475700806726,0.023017005566113368,0.10232006124381304,0.10232006124381306
depmap,2,ANKLE2,irm,1076,29,1068,0.0775108007957211,0.0775108007957211,0.07438395031634204,0.07438395031634204
depmap,2,ANKLE2,dann,1076,29,1068,0.0717297417696286,0.0717297417696286,0.07476257171481442,0.07476257171481442
depmap,2,ANKLE2,adae,1076,29,1068,0.012794476484212598,0.012794476484212598,0.08192328359635218,0.08192328359635218
depmap,2,ATP1A1,baseline,1076,29,1068,-0.28467450787300863,-0.28467450787300863,,
depmap,2,ATP1A1,marginal,1076,29,1068,0.24955285099519997,0.24955285099519997,0.2575133151108902,0.2575133151108902
depmap,2,ATP1A1,residualized,1076,29,1068,0.2246680178404212,0.16510780674541334,0.2312085679366644,0.23120856793666436
depmap,2,ATP1A1,irm,1076,29,1068,0.11143396001549101,0.11143396001549101,0.14900486871744575,0.14900486871744575
depmap,2,ATP1A1,dann,1076,29,1068,0.2571227155137062,0.2571227155137062,0.27462001542666653,0.27462001542666653
depmap,2,ATP1A1,adae,1076,29,1068,0.19617834059843967,0.19617834059843967,0.23797825111783502,0.23797825111783502
depmap,2,ATP6AP1,baseline,1076,29,1068,-0.24801383521267573,-0.24801383521267573,,
depmap,2,ATP6AP1,marginal,1076,29,1068,0.1794695262996075,0.1794695262996075,0.1879458448569623,0.1879458448569623
depmap,2,ATP6AP1,residualized,1076,29,1068,0.17868944855629784,0.11625894492128751,0.17345187936210316,0.17345187936210316
depmap,2,ATP6AP1,irm,1076,29,1068,0.04995992723850334,0.04995992723850334,0.08861659646193128,0.08861659646193128
depmap,2,ATP6AP1,dann,1076,29,1068,0.14704404708610685,0.14704404708610685,0.15481716133195286,0.15481716133195286
depmap,2,ATP6AP1,adae,1076,29,1068,0.17397804672967554,0.17397804672967554,0.20197080562025793,0.20197080562025793
depmap,2,ATP6V0C,baseline,1076,29,1068,-0.2825910570859558,-0.2825910570859558,,
depmap,2,ATP6V0C,marginal,1076,29,1068,0.07017539865416131,0.07017539865416131,0.07131881471060098,0.07131881471060098
depmap,2,ATP6V0C,residualized,1076,29,1068,0.09026509006642029,0.0005199233242452387,0.08166791651652218,0.08166791651652221
depmap,2,ATP6V0C,irm,1076,29,1068,0.06511012877059899,0.06511012877059899,0.07273627099297934,0.07273627099297934
depmap,2,ATP6V0C,dann,1076,29,1068,0.08647912033606911,0.08647912033606911,0.07973558439935223,0.07973558439935223
depmap,2,ATP6V0C,adae,1076,29,1068,0.04067628402478205,0.04067628402478205,0.08159116474998573,0.08159116474998573
depmap,2,ATP6V1A,baseline,1076,29,1068,-0.279715884746615,-0.279715884746615,,
depmap,2,ATP6V1A,marginal,1076,29,1068,0.10765496602900616,0.10765496602900616,0.10181163438999312,0.10181163438999312
depmap,2,ATP6V1A,residualized,1076,29,1068,0.1219784508460909,0.03819871123674485,0.14343544219643267,0.14343544219643267
depmap,2,ATP6V1A,irm,1076,29,1068,0.0010318606329559675,0.0010318606329559675,0.013814096483297962,0.013814096483297962
depmap,2,ATP6V1A,dann,1076,29,1068,0.0965035408110315,0.0965035408110315,0.09719504115412693,0.09719504115412693
depmap,2,ATP6V1A,adae,1076,29,1068,0.11006946504686348,0.11006946504686348,0.15733017688061626,0.15733017688061626
depmap,2,ATP6V1B2,baseline,1076,29,1068,-0.2709534325283145,-0.2709534325283145,,
depmap,2,ATP6V1B2,marginal,1076,29,1068,0.17178332982379368,0.17178332982379368,0.1948764437946234,0.1948764437946234
depmap,2,ATP6V1B2,residualized,1076,29,1068,0.2688958318637728,0.20671978349030984,0.27106516805887126,0.27106516805887126
depmap,2,ATP6V1B2,irm,1076,29,1068,0.14232781819501483,0.14232781819501483,0.176540271224687,0.176540271224687
depmap,2,ATP6V1B2,dann,1076,29,1068,0.1884044460094544,0.1884044460094544,0.21010152774955357,0.21010152774955357
depmap,2,ATP6V1B2,adae,1076,29,1068,0.20639790769615193,0.20639790769615193,0.23257651103886023,0.23257651103886023
depmap,2,ATP6V1F,baseline,1076,29,1068,-0.2615365610908128,-0.2615365610908128,,
depmap,2,ATP6V1F,marginal,1076,29,1068,0.043295409691366284,0.043295409691366284,0.06044711315167428,0.06044711315167428
depmap,2,ATP6V1F,residualized,1076,29,1068,0.07507374933292554,0.01645668925728149,0.08997040169472455,0.08997040169472453
depmap,2,ATP6V1F,irm,1076,29,1068,-0.01994878700313446,-0.01994878700313446,-0.018912962970819965,-0.018912962970819965
depmap,2,ATP6V1F,dann,1076,29,1068,0.06804619860256599,0.06804619860256599,0.07418070659976896,0.07418070659976896
depmap,2,ATP6V1F,adae,1076,29,1068,0.018407003010911627,0.018407003010911627,0.02714474055248901,0.02714474055248901
depmap,2,BCL2L1,baseline,1076,29,1068,-0.2474337141385317,-0.2474337141385317,,
depmap,2,BCL2L1,marginal,1076,29,1068,0.2834168021948685,0.2834168021948685,0.29887014680808516,0.29887014680808516
depmap,2,BCL2L1,residualized,1076,29,1068,0.26328938501928306,0.220303353671706,0.2516446727062959,0.2516446727062959
depmap,2,BCL2L1,irm,1076,29,1068,0.14816453220114548,0.14816453220114548,0.19695515940528718,0.19695515940528718
depmap,2,BCL2L1,dann,1076,29,1068,0.3012893835140429,0.3012893835140429,0.3239511497011063,0.3239511497011063
depmap,2,BCL2L1,adae,1076,29,1068,0.22814546312324208,0.22814546312324208,0.2464601580497316,0.2464601580497316
depmap,2,BUB3,baseline,1076,29,1068,-0.2768571303275378,-0.2768571303275378,,
depmap,2,BUB3,marginal,1076,29,1068,0.11498638986218021,0.11498638986218021,0.11652242142204221,0.11652242142204221
depmap,2,BUB3,residualized,1076,29,1068,0.23161017993850055,0.14653921815001622,0.22708780655551486,0.22708780655551486
depmap,2,BUB3,irm,1076,29,1068,0.1295089536633587,0.1295089536633587,0.13089898677085174,0.13089898677085174
depmap,2,BUB3,dann,1076,29,1068,0.12977582447528344,0.12977582447528344,0.12553507606371886,0.12553507606371886
depmap,2,BUB3,adae,1076,29,1068,0.18315440141427308,0.18315440141427308,0.1966346055509607,0.1966346055509607
depmap,2,CBFB,baseline,1076,29,1068,-0.2954197111368635,-0.2954197111368635,,
depmap,2,CBFB,marginal,1076,29,1068,0.20116409338656113,0.20116409338656113,0.21877808173194493,0.21877808173194493
depmap,2,CBFB,residualized,1076,29,1068,0.201414645794954,0.14382806737356074,0.2063332327014919,0.2063332327014919
depmap,2,CBFB,irm,1076,29,1068,0.04972557658399336,0.04972557658399336,0.1296311710961717,0.1296311710961717
depmap,2,CBFB,dann,1076,29,1068,0.18067048558680288,0.18067048558680288,0.21281225879199236,0.21281225879199236
depmap,2,CBFB,adae,1076,29,1068,0.10695529330472267,0.10695529330472267,0.10826228866467118,0.10826228866467118
depmap,2,CCND1,baseline,1076,29,1068,-0.2634468370079063,-0.2634468370079063,,
depmap,2,CCND1,marginal,1076,29,1068,0.5416595082463627,0.5416595082463627,0.5566881819282022,0.5566881819282022
depmap,2,CCND1,residualized,1076,29,1068,0.5443780900014724,0.5160335339433211,0.545382396590365,0.545382396590365
depmap,2,CCND1,irm,1076,29,1068,0.44134933682421407,0.44134933682421407,0.45334810587066876,0.45334810587066876
depmap,2,CCND1,dann,1076,29,1068,0.5093937672626224,0.5093937672626224,0.527412468515089,0.527412468515089
depmap,2,CCND1,adae,1076,29,1068,0.3345989148581261,0.3345989148581261,0.35282057500060043,0.35282057500060043
depmap,2,CDAN1,baseline,1076,29,1068,-0.26416400461954237,-0.26416400461954237,,
depmap,2,CDAN1,marginal,1076,29,1068,0.23709603202916807,0.23709603202916807,0.25372759920440674,0.25372759920440674
depmap,2,CDAN1,residualized,1076,29,1068,0.2925247637249807,0.24267685555848273,0.28343691653992703,0.28343691653992703
depmap,2,CDAN1,irm,1076,29,1068,0.1413819405155694,0.1413819405155694,0.21729908683544724,0.21729908683544724
depmap,2,CDAN1,dann,1076,29,1068,0.24062537544673454,0.24062537544673454,0.2584598210114178,0.2584598210114178
depmap,2,CDAN1,adae,1076,29,1068,0.23216501483955643,0.23216501483955643,0.2225027414097151,0.2225027414097151
depmap,2,CDC42,baseline,1076,29,1068,-0.24953591083821594,-0.24953591083821594,,
depmap,2,CDC42,marginal,1076,29,1068,0.19576065546158716,0.19576065546158716,0.22294155201122812,0.22294155201122812
depmap,2,CDC42,residualized,1076,29,1068,0.27393634558922725,0.22061569940555617,0.2737982282312724,0.2737982282312724
depmap,2,CDC42,irm,1076,29,1068,0.14685324390416551,0.14685324390416551,0.20019457420004255,0.20019457420004255
depmap,2,CDC42,dann,1076,29,1068,0.2099538719279096,0.2099538719279096,0.24270748226447553,0.24270748226447553
depmap,2,CDC42,adae,1076,29,1068,0.26853399713514386,0.26853399713514386,0.28195848755816433,0.28195848755816433
depmap,2,CDC45,baseline,1076,29,1068,-0.2789299690505464,-0.2789299690505464,,
depmap,2,CDC45,marginal,1076,29,1068,0.03821509039247444,0.03821509039247444,0.06512469563649464,0.06512469563649464
depmap,2,CDC45,residualized,1076,29,1068,0.08403273207821978,0.0024986178003946597,0.09402714301215018,0.09402714301215018
depmap,2,CDC45,irm,1076,29,1068,0.08032931228804079,0.08032931228804079,0.09670901648848705,0.09670901648848705
depmap,2,CDC45,dann,1076,29,1068,0.07967807481707657,0.07967807481707657,0.08837457282575963,0.08837457282575963
depmap,2,CDC45,adae,1076,29,1068,0.030541865068670626,0.030541865068670626,0.045505823571923516,0.045505823571923516
depmap,2,CDK1,baseline,1076,29,1068,-0.2540510045598083,-0.2540510045598083,,
depmap,2,CDK1,marginal,1076,29,1068,0.12449749940157784,0.12449749940157784,0.14492163775952643,0.14492163775952643
depmap,2,CDK1,residualized,1076,29,1068,0.10202334301294598,0.04726623766348245,0.13774304486584685,0.1377430448658469
depmap,2,CDK1,irm,1076,29,1068,0.06544318397746382,0.06544318397746382,0.08626743349504802,0.08626743349504802
depmap,2,CDK1,dann,1076,29,1068,0.09632011285661933,0.09632011285661933,0.12433030628605585,0.12433030628605585
depmap,2,CDK1,adae,1076,29,1068,0.06734101290887538,0.06734101290887538,0.10045491198565674,0.10045491198565674
depmap,2,CDK4,baseline,1076,29,1068,-0.2942704071467763,-0.2942704071467763,,
depmap,2,CDK4,marginal,1076,29,1068,0.45457211750884396,0.45457211750884396,0.4604290935356767,0.4604290935356767
depmap,2,CDK4,residualized,1076,29,1068,0.4850111899707522,0.4493186330481158,0.483060282440734,0.483060282440734
depmap,2,CDK4,irm,1076,29,1068,0.2475722210569206,0.2475722210569206,0.3011877634758653,0.3011877634758653
depmap,2,CDK4,dann,1076,29,1068,0.44546074749005143,0.44546074749005143,0.4486698083037373,0.4486698083037373
depmap,2,CDK4,adae,1076,29,1068,0.26791563416228004,0.26791563416228004,0.30704305042457625,0.30704305042457625
depmap,2,CDK6,baseline,1076,29,1068,-0.23891306683824354,-0.23891306683824354,,
depmap,2,CDK6,marginal,1076,29,1068,0.4277528515461193,0.4277528515461193,0.4416925334080784,0.4416925334080784
depmap,2,CDK6,residualized,1076,29,1068,0.42596226333636916,0.3959545006457452,0.42940701507499734,0.42940701507499734
depmap,2,CDK6,irm,1076,29,1068,0.23964664119455373,0.23964664119455373,0.2817110586390683,0.2817110586390683
depmap,2,CDK6,dann,1076,29,1068,0.3641677200049499,0.3641677200049499,0.3855208363139141,0.3855208363139141
depmap,2,CDK6,adae,1076,29,1068,0.20723714709532282,0.20723714709532282,0.22945978986354082,0.22945978986354082
depmap,2,CENPW,baseline,1076,29,1068,-0.25770252774562324,-0.25770252774562324,,
depmap,2,CENPW,marginal,1076,29,1068,0.06224840656464826,0.06224840656464826,0.07980134637187287,0.07980134637187287
depmap,2,CENPW,residualized,1076,29,1068,0.11112730949139424,0.04592156662136131,0.12171091096850603,0.12171091096850603
depmap,2,CENPW,irm,1076,29,1068,-0.00988470211024827,-0.00988470211024827,0.023244055704925586,0.023244055704925586
depmap,2,CENPW,dann,1076,29,1068,0.037439370515521916,0.037439370515521916,0.041548241384473175,0.041548241384473175
depmap,2,CENPW,adae,1076,29,1068,0.11865183677427489,0.11865183677427489,0.13756309133208933,0.13756309133208933
depmap,2,CFL1,baseline,1076,29,1068,-0.2599792061681958,-0.2599792061681958,,
depmap,2,CFL1,marginal,1076,29,1068,0.22403647910471045,0.22403647910471045,0.24385368530190424,0.24385368530190424
depmap,2,CFL1,residualized,1076,29,1068,0.26728027037111557,0.21900066850411423,0.26448141136789755,0.2644814113678975
depmap,2,CFL1,irm,1076,29,1068,0.13692470340897447,0.13692470340897447,0.16842519197528838,0.16842519197528838
depmap,2,CFL1,dann,1076,29,1068,0.23294832936235493,0.23294832936235493,0.25474380092665067,0.25474380092665067
depmap,2,CFL1,adae,1076,29,1068,0.19689954111652996,0.19689954111652996,0.2160557887365125,0.2160557887365125
depmap,2,CFLAR,baseline,1076,29,1068,-0.26304628313440237,-0.26304628313440237,,
depmap,2,CFLAR,marginal,1076,29,1068,0.3409765764778866,0.3409765764778866,0.3595526160566455,0.3595526160566455
depmap,2,CFLAR,residualized,1076,29,1068,0.3431576341589254,0.30095372738842363,0.3537236511347164,0.3537236511347164
depmap,2,CFLAR,irm,1076,29,1068,0.19341243894554752,0.19341243894554752,0.22082982811238633,0.22082982811238633
depmap,2,CFLAR,dann,1076,29,1068,0.34407893751780727,0.34407893751780727,0.3630890243063522,0.3630890243063522
depmap,2,CFLAR,adae,1076,29,1068,0.308259363704342,0.308259363704342,0.3209684667044038,0.3209684667044038
depmap,2,CHAF1B,baseline,1076,29,1068,-0.3281750915761287,-0.3281750915761287,,
depmap,2,CHAF1B,marginal,1076,29,1068,0.01668418310241906,0.01668418310241906,0.033309801685680714,0.033309801685680714
depmap,2,CHAF1B,residualized,1076,29,1068,0.06892055530111485,-0.037100005852494004,0.0629306843644778,0.06293068436447778
depmap,2,CHAF1B,irm,1076,29,1068,0.002006059176662412,0.002006059176662412,0.02096434778182948,0.02096434778182948
depmap,2,CHAF1B,dann,1076,29,1068,0.030186117876042026,0.030186117876042026,0.04912822148603438,0.04912822148603438
depmap,2,CHAF1B,adae,1076,29,1068,0.03820926716544591,0.03820926716544591,0.04382025866155229,0.04382025866155229
depmap,2,CHMP4B,baseline,1076,29,1068,-0.26066498178681635,-0.26066498178681635,,
depmap,2,CHMP4B,marginal,1076,29,1068,0.35680923587734487,0.35680923587734487,0.37106183006600435,0.37106183006600435
depmap,2,CHMP4B,residualized,1076,29,1068,0.4191281831607224,0.3811836949002838,0.4083943830825149,0.40839438308251486
depmap,2,CHMP4B,irm,1076,29,1068,0.2569719401310513,0.2569719401310513,0.2899102387720037,0.2899102387720037
depmap,2,CHMP4B,dann,1076,29,1068,0.3560050391260661,0.3560050391260661,0.37556685222169084,0.37556685222169084
depmap,2,CHMP4B,adae,1076,29,1068,0.38139871331746356,0.38139871331746356,0.3782135573616573,0.3782135573616573
depmap,2,COPG1,baseline,1076,29,1068,-0.25060636462393826,-0.25060636462393826,,
depmap,2,COPG1,marginal,1076,29,1068,0.3372484619389669,0.3372484619389669,0.3552390823524802,0.3552390823524802
depmap,2,COPG1,residualized,1076,29,1068,0.34883405834973386,0.30716698705722867,0.35593272222955485,0.35593272222955485
depmap,2,COPG1,irm,1076,29,1068,0.20340462796940972,0.20340462796940972,0.2543176098185801,0.2543176098185801
depmap,2,COPG1,dann,1076,29,1068,0.3287807483949176,0.3287807483949176,0.35091103641357324,0.35091103641357324
depmap,2,COPG1,adae,1076,29,1068,0.32801883685808636,0.32801883685808636,0.34248167237366123,0.34248167237366123
depmap,2,CRKL,baseline,1076,29,1068,-0.24191708883083957,-0.24191708883083957,,
depmap,2,CRKL,marginal,1076,29,1068,0.2934196787878156,0.2934196787878156,0.3048773564722846,0.3048773564722846
depmap,2,CRKL,residualized,1076,29,1068,0.31812273063870694,0.25950228638048956,0.31932902907676686,0.31932902907676686
depmap,2,CRKL,irm,1076,29,1068,0.1495138150981775,0.1495138150981775,0.15766904936167467,0.15766904936167467
depmap,2,CRKL,dann,1076,29,1068,0.325824928092044,0.325824928092044,0.34200479411690776,0.34200479411690776
depmap,2,CRKL,adae,1076,29,1068,0.28401231075281846,0.28401231075281846,0.3008632683917371,0.3008632683917371
depmap,2,CTPS1,baseline,1076,29,1068,-0.2717612308622319,-0.2717612308622319,,
depmap,2,CTPS1,marginal,1076,29,1068,0.3011465491671223,0.3011465491671223,0.32094803331870203,0.32094803331870203
depmap,2,CTPS1,residualized,1076,29,1068,0.2679529851321351,0.20789361811340243,0.26304317091514984,0.2630431709151498
depmap,2,CTPS1,irm,1076,29,1068,0.14445844532644414,0.14445844532644414,0.20391969000372423,0.20391969000372423
depmap,2,CTPS1,dann,1076,29,1068,0.2985708097954119,0.2985708097954119,0.3240246036354785,0.3240246036354785
depmap,2,CTPS1,adae,1076,29,1068,0.22267327056489342,0.22267327056489342,0.2471563212417029,0.2471563212417029
depmap,2,DBR1,baseline,1076,29,1068,-0.23502867217287238,-0.23502867217287238,,
depmap,2,DBR1,marginal,1076,29,1068,0.06330502836004585,0.06330502836004585,0.07896318751328671,0.07896318751328671
depmap,2,DBR1,residualized,1076,29,1068,0.10665394261846572,0.05024399886788729,0.11300521262373646,0.1130052126237365
depmap,2,DBR1,irm,1076,29,1068,0.03457401674069698,0.03457401674069698,0.039744909258448306,0.039744909258448306
depmap,2,DBR1,dann,1076,29,1068,0.048724006674244924,0.048724006674244924,0.06997766405216857,0.06997766405216857
depmap,2,DBR1,adae,1076,29,1068,0.07132495832355452,0.07132495832355452,0.10744884087094139,0.10744884087094139
depmap,2,DDX3X,baseline,1076,29,1068,-0.29405350131560276,-0.29405350131560276,,
depmap,2,DDX3X,marginal,1076,29,1068,0.08903617569468929,0.08903617569468929,0.11637635854026104,0.11637635854026104
depmap,2,DDX3X,residualized,1076,29,1068,0.06470464432110817,-0.019623122998400355,0.05449398775389353,0.05449398775389355
depmap,2,DDX3X,irm,1076,29,1068,0.07166217493976276,0.07166217493976276,0.12773680282401462,0.12773680282401462
depmap,2,DDX3X,dann,1076,29,1068,0.07525405909870536,0.07525405909870536,0.10709440692182481,0.10709440692182481
depmap,2,DDX3X,adae,1076,29,1068,0.04571902912044478,0.04571902912044478,0.06408218922098058,0.06408218922098058
depmap,2,DHFR,baseline,1021,29,1005,-0.2640148673373719,-0.2640148673373719,,
depmap,2,DHFR,marginal,1021,29,1005,0.19894813897847569,0.19894813897847569,0.22362886628282458,0.22362886628282458
depmap,2,DHFR,residualized,1021,29,1005,0.276104047855968,0.2183837412479837,0.2901231894621673,0.2901231894621673
depmap,2,DHFR,irm,1021,29,1005,0.14780451163783673,0.14780451163783673,0.16287368391415064,0.16287368391415064
depmap,2,DHFR,dann,1021,29,1005,0.19172233225733698,0.19172233225733698,0.22757973108162716,0.22757973108162716
depmap,2,DHFR,adae,1021,29,1005,0.25905478015954864,0.25905478015954864,0.2693643759513381,0.2693643759513381
depmap,2,DNAJC9,baseline,1076,29,1068,-0.27774292539241296,-0.27774292539241296,,
depmap,2,DNAJC9,marginal,1076,29,1068,0.2684248693827323,0.2684248693827323,0.2805244507431165,0.2805244507431165
depmap,2,DNAJC9,residualized,1076,29,1068,0.2759425937446202,0.2204638532536852,0.2686759738531402,0.2686759738531402
depmap,2,DNAJC9,irm,1076,29,1068,0.15005588366858064,0.15005588366858064,0.18994539201104935,0.18994539201104935
depmap,2,DNAJC9,dann,1076,29,1068,0.24144581737554482,0.24144581737554482,0.26792148375023067,0.26792148375023067
depmap,2,DNAJC9,adae,1076,29,1068,0.1392739297797599,0.1392739297797599,0.16470100136217167,0.16470100136217167
depmap,2,DNM2,baseline,1076,29,1068,-0.23372878252839593,-0.23372878252839593,,
depmap,2,DNM2,marginal,1076,29,1068,0.21003772395268824,0.21003772395268824,0.21823978684946838,0.21823978684946838
depmap,2,DNM2,residualized,1076,29,1068,0.2529056248326011,0.20165611171684228,0.2519693152298933,0.2519693152298933
depmap,2,DNM2,irm,1076,29,1068,0.11013571884056894,0.11013571884056894,0.1341189807692118,0.1341189807692118
depmap,2,DNM2,dann,1076,29,1068,0.20432487350919204,0.20432487350919204,0.2188555159525436,0.2188555159525436
depmap,2,DNM2,adae,1076,29,1068,0.20894795204479,0.20894795204479,0.2356551581260971,0.2356551581260971
depmap,2,DONSON,baseline,1076,29,1068,-0.2352652061079569,-0.2352652061079569,,
depmap,2,DONSON,marginal,1076,29,1068,0.09216428382662122,0.09216428382662122,0.09677459189202546,0.09677459189202546
depmap,2,DONSON,residualized,1076,29,1068,0.08337297374774151,0.03549289057193154,0.06307495694199479,0.0630749569419948
depmap,2,DONSON,irm,1076,29,1068,0.023127523986104674,0.023127523986104674,0.04237026706403539,0.04237026706403539
depmap,2,DONSON,dann,1076,29,1068,0.08484310082527981,0.08484310082527981,0.08969251671367236,0.08969251671367236
depmap,2,DONSON,adae,1076,29,1068,0.010473628773486577,0.010473628773486577,0.004267710879227819,0.004267710879227819
depmap,2,DPAGT1,baseline,1076,29,1068,-0.27234836248567906,-0.27234836248567906,,
depmap,2,DPAGT1,marginal,1076,29,1068,0.1154842619456085,0.1154842619456085,0.13927583885873646,0.13927583885873646
depmap,2,DPAGT1,residualized,1076,29,1068,0.13024493421108851,0.04580563973136657,0.11337566004330175,0.11337566004330175
depmap,2,DPAGT1,irm,1076,29,1068,0.07683800583292276,0.07683800583292276,0.10840847872972703,0.10840847872972703
depmap,2,DPAGT1,dann,1076,29,1068,0.11318713301093428,0.11318713301093428,0.12870568439136143,0.12870568439136143
depmap,2,DPAGT1,adae,1076,29,1068,0.06721072296864106,0.06721072296864106,0.07895035071600173,0.07895035071600173
depmap,2,DTYMK,baseline,1076,29,1068,-0.26727261501009403,-0.26727261501009403,,
depmap,2,DTYMK,marginal,1076,29,1068,0.2977519946457719,0.2977519946457719,0.29554671828679324,0.29554671828679324
depmap,2,DTYMK,residualized,1076,29,1068,0.30887351159412935,0.26297621843068547,0.28019563820512106,0.28019563820512106
depmap,2,DTYMK,irm,1076,29,1068,0.2002434323066314,0.2002434323066314,0.2130929315651163,0.2130929315651163
depmap,2,DTYMK,dann,1076,29,1068,0.28084423357864013,0.28084423357864013,0.2722747512584049,0.2722747512584049
depmap,2,DTYMK,adae,1076,29,1068,0.2702016049942987,0.2702016049942987,0.2665004664385777,0.2665004664385777
depmap,2,DUT,baseline,1076,29,1068,-0.3000971546221209,-0.3000971546221209,,
depmap,2,DUT,marginal,1076,29,1068,0.07127370017436453,0.07127370017436453,0.09269875229297082,0.09269875229297082
depmap,2,DUT,residualized,1076,29,1068,0.09439364081860697,-0.004205566138236351,0.10750208544015562,0.10750208544015559
depmap,2,DUT,irm,1076,29,1068,0.09495481164304279,0.09495481164304279,0.11489758255347997,0.11489758255347997
depmap,2,DUT,dann,1076,29,1068,0.08112604652830883,0.08112604652830883,0.1301841928721813,0.1301841928721813
depmap,2,DUT,adae,1076,29,1068,0.11208129696040049,0.11208129696040049,0.12671750573812865,0.12671750573812865
